title,author,price
 （下单备注科目可单选）基于EEG的脑源定位与脑功能网络 徐桂芝等 计算机网络计算机控制仿真与人工智能类书籍 电子工业凤凰,电子工业出版社,¥99.00
 嵌入式技术基础与实践 基于STM32L431微控制器（第6版）王宜怀 著 清华大学出版社 计算机辅助设计和工程类书籍十三,王宜怀,¥85.60
 操作系统实验教程&mdash;&mdash;Web服务器性能优化 鲁强 计算机类精品系列教材书籍 系统编程书籍 电子工业,电子工业出版社,¥34.86
 计算机操作系统 慕课版 汤小丹著 备战2022年计算机考研 高等学校计算机类电子信息类等相关专业本科生教材 计算机考研教,人民邮电出版社,¥66.55
 轻量级Java EE企业应用实战(第5版)-Struts 2+Spring 5+Hibernate 计算机网络程序设计类,李刚,¥112.54
 【凤凰店】Python机器学习经典实例 D2版 人工智能机器学习数据可视化书籍 计算机控制人工智能类书籍,朱塞佩·查博罗等,¥112.30
 未来科学家科普分级读物1+2辑全12册 儿童科普类书籍小学生课外阅读书籍科学百科物理天文计算机生物任选下单备注ok【百文,小多科学馆,¥242.51
 任选正版stio入门与实战 stio实用教程 毛广献 计算机网络程序设计类书籍 机械工业出版社,机械工业出版社,¥67.00
 ScratchJr编程趣味卡-孩子们也能轻松掌握创意编程 计算机网络程序设计类书籍 于欣龙 电子工业出版社凤凰旗舰店,电子工业出版社,¥55.00
 Python期货量化交易 Python期货量化交易实战从入门到实践 计算机网络程序设计类书籍,"祝学礼, 著",¥129.56
 网络安全和网络威胁情报中的数据科学 人工智能算法计算机安全网络信息安全领域科技人员电子信息通信工程类书籍正版正版全新,电子工业出版社,¥80.60
 机械里的科学课漫画版全套10册儿童机械书绘本小学生课外阅读科技类书籍这就是火箭 计算机 飞机青少年玩转科学科普类百科全书,童趣出版有限公司,¥96.06
 鸿蒙HarmonyOS手机应用开发实战 HarmonyOS操作系统 计算机网络程序设计类书籍 清华大学出版社,柳伟卫,¥142.04
 L操作系统案例教程 第3版 彭英慧 高等院校系列教材 计算机网络操作系统类书籍 书籍,机械工业出版社,¥59.00
 【(＾－＾)V可开发票，量大优惠】ScratchJr编程趣味卡-孩子们也能轻松掌握创意编程 计算机网络程序设计类书籍 于,于欣龙,¥39.82
 漫画版机械里的科学课全套10册儿童机械书绘本小学生课外阅读科技类书籍这就是火箭 计算机 飞机青少年玩转科学科普类百科全书,安徽少年儿童出版社,¥200.00
 Linux多线程服务端编程-使用muduo C++网络库 陈硕 计算机网络操作系统类书籍 【凤凰正版书籍】,陈硕,¥63.20
 任选Creo Parametric 8.0中文版机械设计自学速成 计算机辅助设计和工程类书籍 人民邮电出版社凤凰新华书店,人民邮电出版社,¥48.00
 Spring Security实战 劳伦斯·斯皮尔卡 清华大学出版社 Spring Security配置书籍 计算机网络,[罗马尼亚]劳伦斯·斯皮尔卡,¥130.00
 机械里的科学课漫画版全套10册儿童机械书绘本小学生课外阅读科技类书籍这就是火箭 计算机 飞机青少年玩转科学科普类百科全书,吉林出版集团,¥72.85
 文件系统技术内幕 大数据时代海量数据存储之道 张书宁 计算机网络数据库专业类书籍 电子工业 9787121424786,张书宁,¥63.70
 Python语言程序设计 清华大学出版社 Python语言程序设计 袁方 肖胜刚 齐鸿志 计算机网络程序设计类书籍,清华大学出版社,¥50.18
 计算机操作系统 慕课版 汤小丹著 备战2022年计算机考研 高等学校计算机类电子信息类等相关专业本科生教材 计算机考研教,人民邮电出版社,¥63.70
 计算机操作系统 慕课版 汤小丹著 备战2022年计算机考研 高等学校计算机类电子信息类等相关专业本科生教材 计算机考研教,人民邮电出版社,¥65.73
 鸿蒙HarmonyOS手机应用开发实战 HarmonyOS操作系统 计算机网络程序设计类书籍 出版社,柳伟卫,¥142.00
 计算机网络基础与实践 李春平 韦立梅 张淑荣 教材书籍大学本科高等院校计算机类专业课程教材 9787121451287,电子工业出版社,¥75.74
 机械里的科学课漫画版全套10册儿童机械书绘小学生课外阅读科技类书籍这就是火箭 计算机 飞机青少年玩转科学科普类百科全书,人民邮电出版社,¥155.00
 现货 BGP设计与实现 BGP特性及应用图书籍 计算机与互联网编程语言与程序设计类书籍 操作程序 网络与数据通信 网络配,[美]巴特尔,¥86.71
 计算机病毒与防范技术 第2版第二版 赖英旭 高等学校计算机类特色系列规划教材 计算机病毒网络空间安全技术书籍 清华大学出,赖英旭、刘思宇、杨震、刘静、叶超、刘进宝,¥59.90
 正版 书籍数据聚类张宪超计算机与互联网 数据库 其他品牌科学出版社9787030528469,张宪超,¥208.24
 Linux操作系统案例教程 第3版 彭英慧 高等院校系列教材 计算机网络操作系统类书籍 正版书籍自营同款,机械工业出版社,¥58.50
 未来科学家科普分级读物1+2辑全12册 儿童科普类书籍小学生课外阅读书籍科学百科物理天文计算机生物,小多科学馆,¥239.16
 网络安全和网络威胁情报中的数据科学 人工智能算法计算机安全网络信息安全领域科技人员电子信息通信工程类书籍正版,电子工业出版社,¥80.60
 Linux命令行与shell脚本编程大全（第4版）理查德&middot;布卢姆等 计算机网络程序设计类书籍 正版书籍,理查德·布卢姆等,¥92.46
 计算机体系结构基础 第3版第三版 胡伟武 计算机类系统能力培养系列教材微处理器设计高校计算机体系结构课程教材书籍 978,胡伟武等,¥66.00
 计算机操作系统 慕课版 汤小丹著 备战2022年计算机考研 高等学校计算机类电子信息类等相关专业本科生教材 计算机考研教,人民邮电出版社,¥61.90
 凤凰Elasticsearch全面解析与实践 张文亮 大数据近实时分析 计算机网络信息系统类书籍 机械工业,机械工业出版社,¥56.00
 Linux命令行与shell脚本编程大全（第4版）理查德·布卢姆等 计算机网络程序设计类书籍 正版书籍,人民邮电出版社,¥92.00
 任选Auto CAD 2019中文版机械制图入门与实例详解 计算机辅助设计和工程类书籍机械工业出版社凤凰新华书店旗舰店,机械工业出版社,¥48.00
 计算机操作系统 慕课版 汤小丹著 备战2022年计算机考研 高等学校计算机类电子信息类等相关专业本科生教材 计算机考研教,人民邮电出版社,¥73.61
 鸿蒙HarmonyOS手机应用开发实战 HarmonyOS操作系统 计算机网络程序设计类书籍 清华大学出版社,柳伟卫,¥149.00
 文件系统技术内幕 大数据时代海量数据存储之道 张书宁 计算机网络数据库专业类书籍 电子工业出版社,张书宁,¥66.37
 【全2册】HarmonyOS移动应用开发（计算机技术开发与应用丛书）+HarmonyOS手机应用开发实战计算机网络程序设,不详,¥294.90
 揭秘人工智能乐乐趣揭秘翻翻书儿童科学人工智能计算机百科全书机关书3d立体书早教认知读物科普类书籍小学启蒙一二三年级课外阅,安娜·鲍尔斯,¥29.00
 Linux命令行与shell脚本编程大全（第4版）理查德&middot;布卢姆等 计算机网络程序设计类书籍 正版书籍,理查德·布卢姆等,¥98.50
 基于EEG的脑源定位与脑功能网络 徐桂芝等 计算机网络计算机控制仿真与人工智能类书籍 9787121381461 电子工,徐桂芝等,¥89.00
 鸿蒙HarmonyOS手机应用开发实战 HarmonyOS操作系统 计算机网络程序设计类书籍 如何基于HarmonyOS,柳伟卫,¥137.89
 VMware Horizon虚拟桌面应用指南 王春海 Volumes办公自动化电脑书籍计算机网络程序设计类书籍凤凰,王春海,¥103.00
 任选正版Flutter技术入门与实战(第2版)亢少军 著 程序员开发基础书籍 计算机网络操作系统类书籍,亢少军,¥71.00
 机械里的科学课漫画版全套10册儿童机械书小学生科技类书籍这就是火箭 计算机 飞机青少年玩转科学科普类绘本少儿趣味百科全书,吉林出版集团股份有限公司,¥94.72
 正版 讲堂Unity3D游戏设计实战教程李梁游戏3D场景设计制作从入门到精通3D游戏制作案例教程计算机程序设计编程类书籍,李梁,¥106.15
 正版 深入浅出Android Jetpack 王国平 移动终端应用程式设计计算机教材 程式设计类书籍 出版社 97873,清华大学出版社,¥72.27
 【全2册】HarmonyOS移动应用开发（计算机技术开发与应用丛书）+HarmonyOS手机应用开发实战计算机网络程序设,化学工业出版社旗舰店,¥189.70
 漫画版机械里的科学课全套10册儿童机械书绘小学生课外阅读科技类书籍这就是火箭 计算机 飞机青少年玩转科学科普类百科全书正,吉林出版集团股份有限公司,¥134.00
 正版 讲堂Unity3D游戏设计实战教程李梁游戏3D场景设计制作从入门到精通3D游戏制作案例教程计算机程序设计编程类书籍,人民邮电出版社,¥100.55
 机械里的科学课漫画版全套10册儿童机械书绘本小学生课外阅读科技类书籍这就是火箭 计算机 飞机青少年玩转科学科普类百科全书,童趣出版有限公司,¥98.00
 应用统计学 大数据时代 让数字说话 统计审计类书籍 统计学原理与务实 数据分析 计算机应用 数学教材书 李晓峰 电子工业,李晓峰,¥26.00
 计算机操作系统 第四版第4版 汤小丹 大学教材 操作系统OS介绍 计算机类专业本科生教材 计算机考研复习辅导 计算机操作,王道论坛,¥48.40
 低代码开发平台的设计与实现-基于元数据模型 谢用辉 计算机网络 网络通信类书籍 【凤凰旗舰店】,谢用辉,¥76.65
 计算机操作系统 慕课版 汤小丹著 备战2022年计算机考研 高等学校计算机类电子信息类等相关专业本科生教材 计算机考研教,人民邮电出版社,¥78.24
 基于EEG的脑源定位与脑功能网络 徐桂芝等 计算机网络计算机控制仿真与人工智能类书籍 电子工业出版社,徐桂芝等,¥68.05
 编程真好玩+Scratch 2.0少儿游戏趣味编程 组套装 李强 李若瑜 等 计算机网络程序设计类书籍 凤凰新华书店旗舰,李强,¥131.00
 Java语言程序设计教程 java程序设计 计算机类本科教材正版书籍,骆伟,¥39.90
 鸿蒙HarmonyOS手机应用开发实战 HarmonyOS操作系统 计算机网络程序设计类书籍 如何基于HarmonyOS,柳伟卫,¥132.00
 正版速发程序员面试笔记-C/C++.算法.数据结构篇 计算机网络程序设计类书籍 机械工业出版社凤凰旗舰店正版书籍,机械工业出版社,¥80.00
 官方 应用统计学 数据时代 让数字说话 统计审计类书籍 统计学原理与务实 数据分析 计算机应用 数学教材书,电子工业出版社,¥40.00
 【2023】J语言程序设计 张爱娟 杨东平 高等学校新工科计算机类专业系列教材书籍 西安电子科技学出版社 9787560,时海亮,¥60.00
 计算机操作系统慕课版汤小丹著备战2022年计算机考研高等学校计算机类电子信息类等相关专业科生教材计算机考研教材书籍人民邮,人民邮电出版社,¥60.00
 Altium Designer 21 PCB设计官方指南(实战) 计算机辅助设计和工程类书籍 清华大学出版社,Altium中国技术支持中心,¥90.00
 机械里的科学课漫画版全套10册儿童机械书绘本小学生课外阅读科技类书籍这就是火箭 计算机 飞机青少年玩转科学科普类趣味百科,吉林出版集团股份有限公司,¥169.86
 Altium Designer 21 PCB设计官方指南(实战) 计算机辅助设计和工程类书籍 清华大学出版社,Altium中国技术支持中心,¥90.00
 【全2册】HarmonyOS移动应用开发（计算机技术开发与应用丛书）+HarmonyOS手机应用开发实战计算机网络程序设,不详,¥287.55
